Unnamed: 0.1,Unnamed: 0,dataset,rse_id,DTier,size_on_tape_[TB],category
95645,95645,/QstarGIToQZ_ee_M_1200Fs01_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00282,DPOA
95646,95646,/QstarGIToQZ_ee_M_1400_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00282,DPOA
95651,95651,/QstarGIToQZ_ee_M_1900Fs01_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00281,DPOA
95655,95655,/QstarCIToQZ_ee_M_1500_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.0028,DPOA
95656,95656,/QstarGIToQZ_ee_M_1400Fs01_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.0028,DPOA
95658,95658,/QstarGIToQZ_ee_M_1900_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00279,DPOA
95659,95659,/QstarGIToQZ_ee_M_1500_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00279,DPOA
95665,95665,/QstarGIToQZ_ee_M_1200_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00278,DPOA
95670,95670,/QstarGIToQZ_ee_M_1100_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00277,DPOA
95671,95671,/QstarGIToQZ_ee_M_1300Fs01_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00277,DPOA
95684,95684,/QstarGIToQZ_ee_M_1000_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00275,DPOA
95688,95688,/QstarGIToQZ_ee_M_1800Fs01_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00275,DPOA
95692,95692,/QstarGIToQZ_ee_M_900Fs01_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00274,DPOA
95698,95698,/QstarGIToQZ_ee_M_800_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00273,DPOA
95700,95700,/QstarGIToQZ_ee_M_1100Fs01_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00272,DPOA
95704,95704,/QstarGIToQZ_ee_M_2000_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00272,DPOA
95712,95712,/QstarGIToQZ_ee_M_700_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.0027,DPOA
95723,95723,/QstarCIToQZ_ee_M_900_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00267,DPOA
95730,95730,/QstarGIToQZ_ee_M_800Fs01_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00267,DPOA
95734,95734,/QstarGIToQZ_ee_M_700Fs01_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00266,DPOA
95735,95735,/QstarGIToQZ_ee_M_600Fs01_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00266,DPOA
95758,95758,/QstarGIToQZ_ee_M_500_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.0026,DPOA
95760,95760,/QstarGIToQZ_ee_M_600_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00259,DPOA
95781,95781,/QstarGIToQZ_ee_M_900_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00253,DPOA
95785,95785,/QstarCIToQZ_ee_M_600_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00252,DPOA
95819,95819,/QstarGIToQZ_ee_M_500Fs01_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00241,DPOA
95829,95829,/QstarGIToQZ_ee_M_1000Fs01_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v2/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00238,DPOA
95950,95950,/QstarCIToQZ_ee_M_2500_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00207,DPOA
95994,95994,/QstarGIToQZ_ee_M_3000Fs01_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_IT_CNAF_Tape,AODSIM,0.00197,DPOA
96041,96041,/DoubleEG/Run2015A-09Jun2016-v1/AOD,T1_IT_CNAF_Tape,AOD,0.00186,DPOA
98723,98723,/MuEG/Run2011B-RecoveryTest_05Sep2012-v2/AOD,T1_IT_CNAF_Tape,AOD,0.0001,DPOA
102698,102698,/ZeroBias/Run2015B-16Oct2015-v1/AOD,T1_RU_JINR_Tape,AOD,0.80942,DPOA
102773,102773,/ZeroBias4/Run2015C_25ns-05Oct2015-v1/AOD,T1_RU_JINR_Tape,AOD,0.63501,DPOA
103040,103040,/L1MinimumBiasHF4/Run2015C_25ns-05Oct2015-v1/AOD,T1_RU_JINR_Tape,AOD,0.35025,DPOA
103041,103041,/L1MinimumBiasHF6/Run2015C_25ns-05Oct2015-v3/AOD,T1_RU_JINR_Tape,AOD,0.3502,DPOA
103043,103043,/L1MinimumBiasHF8/Run2015C_25ns-05Oct2015-v1/AOD,T1_RU_JINR_Tape,AOD,0.35011,DPOA
103044,103044,/L1MinimumBiasHF7/Run2015C_25ns-05Oct2015-v2/AOD,T1_RU_JINR_Tape,AOD,0.35006,DPOA
103067,103067,/HLTPhysics4/Run2015B-16Oct2015-v1/AOD,T1_RU_JINR_Tape,AOD,0.33917,DPOA
103068,103068,/HLTPhysics5/Run2015B-16Oct2015-v1/AOD,T1_RU_JINR_Tape,AOD,0.33913,DPOA
103069,103069,/HLTPhysics7/Run2015B-16Oct2015-v1/AOD,T1_RU_JINR_Tape,AOD,0.33908,DPOA
103070,103070,/HLTPhysics2/Run2015B-16Oct2015-v2/AOD,T1_RU_JINR_Tape,AOD,0.33895,DPOA
103240,103240,/HLTPhysicspart0/Run2015C_25ns-05Oct2015-v1/AOD,T1_RU_JINR_Tape,AOD,0.2566,DPOA
103488,103488,/ZeroBias3/Run2015C_25ns-24Nov2016-v1/AOD,T1_RU_JINR_Tape,AOD,0.17417,DPOA
104084,104084,/ZeroBias3/Run2015B-16Oct2015-v1/AOD,T1_RU_JINR_Tape,AOD,0.09591,DPOA
104085,104085,/ZeroBias7/Run2015B-16Oct2015-v1/AOD,T1_RU_JINR_Tape,AOD,0.0959,DPOA
104086,104086,/ZeroBias4/Run2015B-16Oct2015-v1/AOD,T1_RU_JINR_Tape,AOD,0.09589,DPOA
104088,104088,/ZeroBias8/Run2015B-16Oct2015-v1/AOD,T1_RU_JINR_Tape,AOD,0.0958,DPOA
104090,104090,/ZeroBias1/Run2015B-16Oct2015-v1/AOD,T1_RU_JINR_Tape,AOD,0.09578,DPOA
105602,105602,/TOTEM_romanPots2/Run2015C_25ns-05Oct2015-v2/AOD,T1_RU_JINR_Tape,AOD,0.03187,DPOA
105631,105631,/TOTEM_romanPots1/Run2015C_25ns-05Oct2015-v2/AOD,T1_RU_JINR_Tape,AOD,0.03132,DPOA
105825,105825,/HINPFJet100/Run2015B-16Oct2015-v1/AOD,T1_RU_JINR_Tape,AOD,0.02736,DPOA
106017,106017,/Commissioning/Run2015B-16Oct2015-v2/AOD,T1_RU_JINR_Tape,AOD,0.02225,DPOA
106096,106096,/TOTEM_romanPots3/Run2015C_25ns-05Oct2015-v2/AOD,T1_RU_JINR_Tape,AOD,0.02117,DPOA
106381,106381,/Higgs0PMToZZTo4L_M-125p6_CTau100_7TeV-powheg15-JHUgenV3/Fall11R2-PU_S6_START42_V14B-v2/AODSIM,T1_RU_JINR_Tape,AODSIM,0.01799,DPOA
109523,109523,/SMS-T2bw_FineBin_Mstop-100to600_mLSP-0to500_8TeV-Pythia6Z/Summer12-START52_V9_FSIM-v4/AODSIM,T1_UK_RAL_Tape,AODSIM,47.29222,DPOA
109956,109956,/W2Jets_TuneZ2_7TeV-madgraph-tauola/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,5.786,DPOA
109993,109993,/PYTHIA6_Tauola_TTbar_TuneZ2star_14TeV/Summer12-428SLHCstd_DESIGN42_V17-v3/AODSIM,T1_UK_RAL_Tape,AODSIM,5.26765,DPOA
110021,110021,/ZH_ZToLL_HToBB_M-125_14TeV-powheg-herwigpp/Summer12-428SLHCstd_DESIGN42_V17-v3/AODSIM,T1_UK_RAL_Tape,AODSIM,4.91723,DPOA
110022,110022,/Neutrino_Pt_2to20_gun/Fall11-Ave32_8TeV_50ns-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,4.91237,DPOA
110030,110030,/EG/Run2010A-Dec22ReReco_v1/AOD,T1_UK_RAL_Tape,AOD,4.82615,DPOA
110031,110031,/EG/Run2010A-Dec4ReReco_v1/AOD,T1_UK_RAL_Tape,AOD,4.81271,DPOA
110034,110034,/Neutrino_Pt_2to20_gun/Fall11-E7TeV_Ave32_50ns-v3/AODSIM,T1_UK_RAL_Tape,AODSIM,4.72544,DPOA
110039,110039,/EG/Run2010A-Nov4ReReco_v1/AOD,T1_UK_RAL_Tape,AOD,4.68086,DPOA
110058,110058,/QCD_Pt-15to3000_TuneZ2star_Flat_8TeV_pythia6/Summer12-PU_S7_START50_V15-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,4.4274,DPOA
110074,110074,/SingleElectron/Run2011A-05Jul2011ReReco-ECAL-v1/AOD,T1_UK_RAL_Tape,AOD,4.3588,DPOA
110088,110088,/SMS-MadGraph_T1bbbb_2J_mGo-400to750_mLSP-0to700_50GeVX50GeV_Binning_8TeV-Pythia6Zstar/Summer12-START52_V9_FSIM-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,4.20241,DPOA
110104,110104,/DYToTauTau_M-20_CT10_TuneZ2_7TeV-powheg-pythia-tauola/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,4.08575,DPOA
110144,110144,/SMS-T2tt_mStop-675to800_mLSP-300to700_8TeV-Pythia6Z/Summer12-START52_V9_FSIM-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,3.78337,DPOA
110166,110166,/Neutrino_Pt_2to20_gun/Fall11-Ave23_8TeV_50ns-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,3.62121,DPOA
110186,110186,/SMS-T2tt_mStop-150to350_mLSP-0to250_8TeV-Pythia6Z/Summer12-START52_V9_FSIM-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,3.43454,DPOA
110194,110194,/SMS-T2tt_mStop-675to800_mLSP-0to275_8TeV-Pythia6Z/Summer12-START52_V9_FSIM-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,3.39228,DPOA
110195,110195,/SMS-T2tt_mStop-375to475_mLSP-0to375_8TeV-Pythia6Z/Summer12-START52_V9_FSIM-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,3.39067,DPOA
110208,110208,/SMS-T2tt_mStop-500to650_mLSP-0to225_8TeV-Pythia6Z/Summer12-START52_V9_FSIM-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,3.33528,DPOA
110227,110227,/SMS-T2tt_mStop-500to650_mLSP-250to550_8TeV-Pythia6Z/Summer12-START52_V9_FSIM-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,3.25482,DPOA
110306,110306,/QCD_Pt-15to3000_Tune23_Flat_7TeV_herwigpp/Fall11-PU_S6_START42_V14B-v2/AODSIM,T1_UK_RAL_Tape,AODSIM,2.89297,DPOA
110431,110431,/Jet/Run2010B-Dec22ReReco_v1/AOD,T1_UK_RAL_Tape,AOD,2.22504,DPOA
110435,110435,/Jet/Run2010B-Dec4ReReco_v1/AOD,T1_UK_RAL_Tape,AOD,2.2121,DPOA
110450,110450,/WJetsToLNu_TuneZ2_scaledown_7TeV-madgraph-tauola/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,2.17508,DPOA
110458,110458,/WJetsToLNu_TuneZ2_matchingup_7TeV-madgraph-tauola/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,2.1627,DPOA
110461,110461,/QCD_Pt-120to150_MuPt5Enriched_TuneZ2_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,2.15018,DPOA
110468,110468,/Jet/Run2010B-Nov4ReReco_v1/AOD,T1_UK_RAL_Tape,AOD,2.13217,DPOA
110471,110471,/QCD_Pt-80to120_MuPt5Enriched_TuneZ2_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,2.12942,DPOA
110474,110474,/Jet/Run2010B-PromptReco-v2/AOD,T1_UK_RAL_Tape,AOD,2.10902,DPOA
110496,110496,/WJetsToLNu_TuneZ2_matchingdown_7TeV-madgraph-tauola/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,2.06403,DPOA
110518,110518,/WJetsToLNu_TuneZ2_scaleup_7TeV-madgraph-tauola/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,1.99132,DPOA
110548,110548,/MuEG/Run2011B-RAL_XROOTD_TEST-v3/AOD,T1_UK_RAL_Tape,AOD,1.89346,DPOA
110558,110558,/MultiJet/Run2011A-May10ReReco-v1/AOD,T1_UK_RAL_Tape,AOD,1.86448,DPOA
110588,110588,/ZJetsToNuNu_50_HT_100_7TeV-madgraph/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,1.76665,DPOA
110603,110603,/MultiJet/Run2011A-05Aug2011-v1/AOD,T1_UK_RAL_Tape,AOD,1.71756,DPOA
110686,110686,/MuEG/Run2011B-RAL_XROOTD_TEST-v6/AOD,T1_UK_RAL_Tape,AOD,1.51878,DPOA
110691,110691,/GJet_Pt-20_doubleEMEnriched_TuneZ2_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,1.5064,DPOA
110741,110741,/MinBias_TuneZ2star_8TeV-pythia6/Summer12-NoPileUp_START50_V15-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,1.40476,DPOA
110770,110770,/SingleElectron/Run2011A-May10ReReco-v1/AOD,T1_UK_RAL_Tape,AOD,1.34785,DPOA
110788,110788,/WToLNu_TuneZ2star_14TeV_pythia6/Summer12-PU50bx25_POSTLS161_V12-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,1.31644,DPOA
110813,110813,/Z3Jets_TuneZ2_7TeV-madgraph-tauola/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,1.25968,DPOA
110878,110878,/QCD_Pt-150_MuPt5Enriched_TuneZ2_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,1.13406,DPOA
110879,110879,/SingleElectron/Run2011A-03Oct2011-v1/AOD,T1_UK_RAL_Tape,AOD,1.13362,DPOA
110924,110924,/WtoENu_TuneP0_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v2/AODSIM,T1_UK_RAL_Tape,AODSIM,1.0372,DPOA
111013,111013,/ZJetsToNuNu_100_HT_200_7TeV-madgraph/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.91067,DPOA
111019,111019,/SingleElectron/Run2011A-05Aug2011-v1/AOD,T1_UK_RAL_Tape,AOD,0.90075,DPOA
111030,111030,/DYToLL_M-10to50_1jEnh2_2jEnh35_3jEnh40_4jEnh50_7TeV-sherpa/Fall11-sherpack_PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.87947,DPOA
111059,111059,/DYToMuMu_M-20_TuneZ2_7TeV-pythia6/Fall11-Peak32PU_START42_V14B-v2/AODSIM,T1_UK_RAL_Tape,AODSIM,0.83852,DPOA
111069,111069,/WToLNu_TuneZ2star_14TeV_pythia6/Summer12-PU50_POSTLS161_V12-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.82897,DPOA
111072,111072,/DY2jets_M-25_TuneZ2Star_7TeV-powheg-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.82857,DPOA
111129,111129,/ZJetsToNuNu_200_HT_inf_7TeV-madgraph/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.77104,DPOA
111196,111196,/SMS-MadGraph_T1bbbb_2J_mGo-775o1375_mLSP-1_50GeV_Binning_8TeV-Pythia6Zstar/Summer12-START52_V9_FSIM-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.70063,DPOA
111255,111255,/SingleElectron/Run2012A-recover-06Aug2012-v1/AOD,T1_UK_RAL_Tape,AOD,0.65744,DPOA
111293,111293,/DYToMuMu_M-20_TuneZ2Star_7TeV-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.62418,DPOA
111335,111335,/WToLNu_TuneZ2star_14TeV_pythia6/Summer12-PU35_POSTLS161_V12-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.58529,DPOA
111470,111470,/T1T1_2BC_200_50-8TeV_madgraph/Summer12-START52_V9_FSIM-v2/AODSIM,T1_UK_RAL_Tape,AODSIM,0.51215,DPOA
111611,111611,/ZZTo2e2muJJ_Contin_7TeV-phantom-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.44623,DPOA
111631,111631,/DYToEE_M_50_628_EGamma_13TeV/Summer12-PU_S14_DESIGN70_V7-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.43478,DPOA
111701,111701,/DYToLL_M_20_TuneZ2star_14TeV_pythia6/Summer12-PU50bx25_POSTLS161_V12-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.39864,DPOA
111728,111728,/ZZTo2e2mu_7TeV_mll8_mZZ95-160-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.38879,DPOA
111748,111748,/MinimumBias1/Run2011A-May13ReReco-v1/AOD,T1_UK_RAL_Tape,AOD,0.38117,DPOA
111751,111751,/MinimumBias2/Run2011A-May13ReReco-v1/AOD,T1_UK_RAL_Tape,AOD,0.38102,DPOA
111752,111752,/SMS-MadGraph_T1bbbb_2J_mGo-400o750_mLSP-1_50GeV_Binning_8TeV-Pythia6Zstar/Summer12-START52_V9_FSIM-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.38101,DPOA
111754,111754,/MinimumBias0/Run2011A-May13ReReco-v1/AOD,T1_UK_RAL_Tape,AOD,0.38091,DPOA
111791,111791,/VBF_HWWToENuMuNu_woTOP_w5_7TeV-phantom/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.36779,DPOA
111842,111842,/ZZTo2e2tau_7TeV_mll8_mZZ95-160-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.34999,DPOA
111891,111891,/Upsilon1SToMuMu_2MuEtaFilter_7TeV-pythia6-evtgen/Summer11-PU_S4_START42_V11-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.33658,DPOA
111896,111896,/SingleElectron/Run2011A-HZZ-05Jul2011ReReco-ECAL-v1/AOD,T1_UK_RAL_Tape,AOD,0.33584,DPOA
111928,111928,/ZZTo2e2mu_mll4_7TeV-powheg-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.32748,DPOA
111959,111959,/ZZTo2mu2tau_mll4_7TeV-powheg-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.32099,DPOA
111979,111979,/TTH_Inclusive_M-140_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.31681,DPOA
111980,111980,/TTH_Inclusive_M-126_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.31665,DPOA
111985,111985,/TTH_Inclusive_M-135_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.31618,DPOA
111988,111988,/TTH_Inclusive_M-127_5_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.31569,DPOA
111989,111989,/TTH_Inclusive_M-124_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.31557,DPOA
111990,111990,/TTH_Inclusive_M-130_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.31548,DPOA
111993,111993,/TTH_Inclusive_M-122_5_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.31538,DPOA
111997,111997,/TTH_Inclusive_M-120_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.31461,DPOA
111998,111998,/TTH_Inclusive_M-115_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.31459,DPOA
111999,111999,/TTH_Inclusive_M-110_7TeV_pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.31439,DPOA
112007,112007,/TTtoAnything_14TeV_pythia6/Summer12-PU50bx25_POSTLS161_V12-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.3123,DPOA
112015,112015,/ZZTo4tau_mll4_7TeV-powheg-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.31076,DPOA
112070,112070,/ZZTo4e_mll4_7TeV-powheg-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.29739,DPOA
112075,112075,/ZZTo4mu_mll4_7TeV-powheg-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.29434,DPOA
112081,112081,/LNuGG_enhanced_ISR_8TeV_madgraph/Summer12_DR53X-RAL_XROOTD_TEST-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.29291,DPOA
112096,112096,/ZZTo2e2tau_mll4_7TeV-powheg-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.28684,DPOA
112171,112171,/ZZTo4mu_7TeV_mll8_mZZ95-160-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.25937,DPOA
112187,112187,/ZHiggs0Mf05ph0ToZZTo4L_M-125p6_7TeV-JHUGenV4/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.25195,DPOA
112189,112189,/DYToLL_M_20_TuneZ2star_14TeV_pythia6/Summer12-PU50_POSTLS161_V12-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.2512,DPOA
112205,112205,/ZHiggs0MToZZTo4L_M-125p6_7TeV-JHUGenV4/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.2475,DPOA
112212,112212,/ZHiggs0PHToZZTo4L_M-125p6_7TeV-JHUGenV4/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.24471,DPOA
112221,112221,/ZHiggs0PToZZTo4L_M-125p6_7TeV-JHUGenV4/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.24299,DPOA
112238,112238,/ZZTo4muJJ_BSM25HContinInterf_M-125p6_7TeV-phantom-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.23344,DPOA
112246,112246,/ZZTo4eJJ_BSM25HContinInterf_M-125p6_7TeV-phantom-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.23073,DPOA
112311,112311,/SMS-MadGraph_Pythia6Zstar_8TeV_T1ttcc_2J_mGo-1000_mStop-310-325-350-375_mLSP-300/Summer12-START52_V9_FSIM-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.21486,DPOA
112323,112323,/SMS-MadGraph_Pythia6Zstar_8TeV_T1ttcc_2J_mGo-1000_mStop-410-425-450-475_mLSP-400/Summer12-START52_V9_FSIM-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.21262,DPOA
112332,112332,/SMS-MadGraph_Pythia6Zstar_8TeV_T1ttcc_2J_mGo-1000_mStop-510-525-550-575_mLSP-500/Summer12-START52_V9_FSIM-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.21106,DPOA
112342,112342,/SMS-MadGraph_Pythia6Zstar_8TeV_T1ttcc_2J_mGo-1000_mStop-610-625-650-675_mLSP-600/Summer12-START52_V9_FSIM-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.20852,DPOA
112350,112350,/ZZTo4tau_7TeV_mll8_mZZ95-160-powheg15-pythia6/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.20736,DPOA
112359,112359,/SMS-MadGraph_Pythia6Zstar_8TeV_T1ttcc_2J_mGo-1000_mStop-710-725-750-775_mLSP-700/Summer12-START52_V9_FSIM-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.2056,DPOA
112376,112376,/TTtoAnything_14TeV_pythia6/Summer12-PU50_POSTLS161_V12-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.20301,DPOA
112394,112394,/SMS-MadGraph_Pythia6Zstar_8TeV_T1ttcc_2J_mGo-1000_mStop-810-825-850-875_mLSP-800/Summer12-START52_V9_FSIM-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.19945,DPOA
112427,112427,/BprimeToTWinc_M-800_TuneZ2_7TeV-madgraph/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.19442,DPOA
112433,112433,/BprimeToTWinc_M-700_TuneZ2_7TeV-madgraph/Fall11-PU_S6_START42_V14B-v1/AODSIM,T1_UK_RAL_Tape,AODSIM,0.19271,DPOA
